ID,Ime,Spol,Rojstni Kraj,Leto Rojstva,Starost,Stanje,Ogledi Slo,Ogledi Ang,Povezave Slo,Povezave Ang,Dolžina Slo,Dolžina Ang
16745259,Gaber Dobrovoljc,Moški,Ljubljana,1993,26,Živ,6,75,1,29,87,168
16745457,Aleks Pihler,Moški,Ptuj,1994,25,Živ,12,89,20,56,176,320
16847719,Rudi Požeg Vancaš,Moški,Novo mesto,1994,25,Živ,119,217,19,57,144,190
16864363,Miha Štebih,Moški,Maribor,1992,27,Živ,3,25,4,6,395,155
16875935,Boštjan Frelih,Moški,Ljubljana,1993,26,Živ,11,10,4,6,117,121
16901145,Ivan Firer,Moški,Celje,1984,34,Živ,11,55,2,30,145,236
16901212,Rajko Rotman,Moški,Maribor,1989,30,Živ,17,217,2,59,103,372
16901322,Miha Zajc,Moški,Šempeter pri Gorici,1994,25,Živ,96,1505,8,99,173,525
16972270,Aleš Čeh,Moški,Ptuj,1980,39,Živ,14,18,2,14,62,159
16980060,Jure Matjašič,Moški,Maribor,1992,27,Živ,8,48,1,30,100,120
16980164,Dušan Radonjič,Moški,,1941,78,Živ,12,20,5,8,61,458
17117413,Miro Cerar,Moški,Ljubljana,1963,56,Živ,388,1095,102,158,919,1391
17120046,Igor Šoltes,Moški,Ljubljana,1964,55,Živ,150,173,9,14,410,397
17275136,Vesna Dekleva,Ženska,Koper,1975,44,Živ,8,15,13,21,93,70
17305868,Sven Dodlek,Moški,Maribor,1995,24,Živ,13,35,2,10,108,208
17351036,Matej Krajnc,Moški,Maribor,1975,43,Živ,33,38,26,12,1296,689
17351189,Narte Velikonja,Moški,Predmeja,1891,54,Mrtev,36,53,80,18,767,899
17385664,Klemen Bolha,Moški,,1993,26,Živ,9,119,3,42,99,170
17388372,Franc Gartner,Moški,Ljubljana,1904,,Mrtev,6,11,5,13,61,123
17402293,Alojz Bajc,Moški,Duplje,1932,87,Živ,6,7,5,5,223,106
17402332,Jadran Barut,Moški,Izola,1940,78,Živ,3,7,4,4,76,100
17402350,Mirko Bavče,Moški,,1942,77,Živ,1,8,5,10,104,124
17402363,Amalija Belaj,Ženska,Celje,1939,80,Živ,2,16,11,7,107,129
17402416,Vili Bečaj,Moški,,1967,52,Živ,10,4,3,5,130,91
17402592,Marjana Bremec Homar,Ženska,Ljubljana,1946,73,Živ,5,23,6,10,133,101
17402620,Nejc Brodar,Moški,Škofja Loka,1982,37,Živ,0,6,8,14,103,124
17402622,Janez Brodnik,Moški,Golnik,1944,75,Živ,10,20,5,16,168,125
17411824,Ada Škerl,Ženska,Ljubljana,1924,85,Mrtev,35,22,14,12,523,695
17484120,Milan Brglez,Moški,Ljubljana,1967,52,Živ,202,183,70,35,932,407
17486574,Marko Jakolić,Moški,Brežice,1991,28,Živ,10,14,13,17,145,217
17566337,Matevž Kordež,Moški,Kropa,1919,,,3,7,10,13,151,125
17566339,Jože Knific,Moški,Jesenice,1915,,,4,12,8,8,93,126
17566343,Miloš Janša,Moški,Bled,1950,69,Živ,13,10,13,6,58,117
17566344,Boštjan Fridrih,Moški,,1979,40,Živ,3,13,7,30,72,126
17566345,Borut Ingolič,Moški,Ptuj,1939,80,Živ,6,11,7,5,58,119
17566346,Peter Zupanc,Moški,Ljubljana,1982,37,Živ,12,18,11,9,74,336
17566347,Bogo Jan,Moški,Jesenice,1944,74,Mrtev,3,15,20,14,210,134
17566349,Franc Smolej,Moški,Jesenice,1908,88,Mrtev,3,11,9,14,123,84
17566351,Janko Štefe,Moški,Tržič,1923,78,Mrtev,5,9,8,10,68,122
17566353,Janko Mežik,Moški,Kranjska Gora,1921,76,Mrtev,1,2,5,6,65,125
17566354,Draga Stamejčič,Ženska,Ljubljana,1937,78,Mrtev,10,20,21,18,276,238
17566355,Boris Klavora,Moški,Bled,1941,78,Živ,1,8,7,4,76,94
17566357,Lucijan Kleva,Moški,Izola,1942,64,Mrtev,2,8,6,6,97,150
17566358,Breda Babošek,Ženska,Maribor,1951,68,Živ,9,13,35,12,181,122
17566362,Boštjan Horvat,Moški,Ljubljana,1975,44,Živ,4,12,4,16,66,125
17566363,Meta Mačus,Ženska,Šempeter pri Gorici,1975,44,Živ,8,13,5,16,78,126
17566364,Natalija Prednik,Ženska,Maribor,1973,46,Živ,1,5,5,4,83,109
17566365,Hubert Hajm,Moški,Jesenice,1914,56,Mrtev,0,16,5,5,57,122
17566366,Jani Kršinar,Moški,Ljubljana,1962,57,Živ,8,8,2,15,92,121
17566367,Jana Mlakar,Ženska,Jesenice,1962,57,Živ,11,12,5,9,71,127
17566368,Andreja Smrekar,Ženska,Ljubljana,1967,52,Živ,5,8,4,10,72,121
17566370,Metka Munih,Ženska,Ljubljana,1959,60,Živ,4,11,3,9,77,121
17566371,Robert Šebenik,Moški,Ljubljana,1965,54,Živ,9,8,2,7,59,116
17566372,Franc Podlesek,Moški,Ljubljana,1952,67,Živ,8,17,2,9,62,123
17566374,Slavko Janjušević,Moški,Nikšić,1941,66,Mrtev,3,8,2,5,62,122
17566375,Mirko Kolnik,Moški,Ljubljana,1936,83,Živ,8,13,3,5,54,117
17566376,Janez Kocmur,Moški,Maribor,1937,82,Živ,2,15,2,7,61,131
17566378,Alma Butia,Ženska,Teharje,1929,90,Mrtev,8,29,3,10,68,205
17566380,Neža Černe,Ženska,Maribor,1933,72,Mrtev,1,11,3,7,120,116
17566381,Vida Gerbec,Ženska,Trst,1925,85,Mrtev,3,10,4,8,89,119
17566382,Jože Vadnov,Moški,Ljubljana,1912,83,Mrtev,1,6,2,12,63,119
17641420,Tina Trstenjak,Ženska,Celje,1990,29,Živ,46,184,50,88,1088,616
17747772,Evelina Kos,Ženska,Nova Gorica,1996,23,Živ,4,36,3,13,62,127
17794024,Aleksej Nikolić,Moški,Postojna,1995,24,Živ,51,645,20,53,352,526
18062210,Ula Ložar,Ženska,Ljubljana,2002,17,Živ,26,151,11,75,192,426
18115962,Srečko Lisjak,Moški,Ljubljana,1948,71,Živ,12,5,736,6,2234,132
18119176,Anže Berčič,Moški,Kranj,1990,28,Živ,12,37,1,34,103,298
18121366,Vesna Györkös Žnidar,Ženska,Ljubljana,1977,41,Živ,71,83,44,14,385,542
18129402,Blaž Zbičajnik,Moški,Celje,1995,24,Živ,2,6,4,4,142,153
18180907,Stanislav Zore,Moški,Znojile,1958,61,Živ,64,44,286,11,698,145
18200474,Andrej Osterman,Moški,Kranj,1960,59,Živ,48,37,25,5,230,64
18206589,Miroslav Hubmajer,Moški,Ljubljana,1851,59,Mrtev,11,42,1,2,530,899
18206716,Violeta Bulc,Ženska,Ljubljana,1964,55,Živ,165,909,20,182,437,618
18228694,Elvis Ribarič,Moški,,1972,47,Živ,8,6,2,10,104,82
18250109,Janez Zakotnik,Moški,Ljubljana,1950,69,Živ,3,16,4,9,50,135
18341255,Danijel Vrhovšek,Moški,Celje,1943,76,Živ,2,9,6,5,70,119
18341293,Marko Cuderman,Moški,Kranj,1960,59,Živ,13,8,6,5,63,108
18341303,Bojan Udovič,Moški,Kranj,1957,57,Mrtev,9,17,7,14,119,199
18341987,Alojz Kerštajn,Moški,Jesenice,1943,56,Mrtev,1,15,6,8,120,124
18342077,Stanko Topolčnik,Moški,Slovenska Bistrica,1947,65,Mrtev,3,11,6,13,70,126
18487931,Adolf Potočar,Moški,Ljubljana,1932,87,Živ,0,13,3,6,72,119
18488151,Aleš Česen,Moški,Kranj,1982,37,Živ,62,79,9,7,320,723
18502378,Antonija Javornik,Ženska,Maribor,1893,81,Mrtev,8,93,1,15,187,466
18505582,Erik Tul,Moški,Izola,1975,44,Živ,7,7,5,18,59,117
18506203,Ludvig Dornig,Moški,,1930,65,Mrtev,2,8,7,8,87,172
18506424,Avgust Jakopič,Moški,Bled,1913,,,2,13,7,7,86,129
18506488,Maksimilijan Jelenc,Moški,Kranj,1951,68,Živ,2,5,5,8,68,125
18506542,Janko Janša,Moški,Mojstrana,1900,,,2,14,6,7,64,122
18506703,Jože Klemenčič,Moški,Ljubljana,1962,57,Živ,5,12,2,11,152,122
18506749,Janko Kobentar,Moški,"Hrušica, Novo mesto",1940,79,Živ,1,13,5,7,70,122
18506944,Miran Krmelj,Moški,Jesenice,1941,68,Mrtev,1,27,10,7,193,150
18506977,Marijan Kristan,Moški,Jesenice,1937,69,Mrtev,4,13,7,8,87,125
18507087,Miro Longyka,Moški,Ljubljana,1913,94,Mrtev,6,9,7,11,380,120
18507164,Tine Mulej,Moški,Lesce,1921,61,Mrtev,4,13,14,11,91,128
18507165,Saša Molnar,Moški,Bled,1920,,,1,12,6,7,64,118
18507166,Janez Mlinar,Moški,Rateče,1941,78,Živ,0,13,5,7,91,125
18507179,Nevenka Pogačnik,Ženska,Ljubljana,1936,83,Živ,0,15,3,7,72,119
18507180,Janez Pintar,Moški,Ljubljana,1931,75,Mrtev,2,12,4,13,100,123
18507185,Ivo Ratej,Moški,Celje,1941,78,Živ,4,8,16,15,209,134
18507194,Tone Razinger,Moški,Jesenice,1921,85,Mrtev,2,6,9,7,119,143
18507195,Franc Razinger,Moški,Jesenice,1944,74,Živ,3,7,9,8,78,123
18507198,Viktor Ravnik,Moški,Jesenice,1941,78,Živ,1,10,16,13,125,134
18507202,Lado Senčar,Moški,Ljubljana,1908,89,Mrtev,1,6,4,6,64,124
18507203,Roman Seljak,Moški,Žiri,1934,59,Mrtev,3,13,5,7,90,128
18507208,Marija Težak,Ženska,Ljubljana,1957,62,Živ,0,8,4,8,67,116
18507209,Vinko Valentar,Moški,Jesenice,1934,85,Živ,2,9,9,8,75,125
18507374,Andrej Hrabar,Moški,Koper,1978,41,Živ,3,16,4,6,64,119
18507823,Barbara Miklič Türk,Ženska,Ljubljana,1948,71,Živ,24,121,10,21,211,420
18507824,Barbara Mulej,Ženska,Kranj,1974,45,Živ,13,29,7,46,206,420
18507884,Elvira Dolinar,Ženska,Krško,1870,91,Mrtev,4,33,5,17,473,427
18507902,Felicita Kalinšek,Ženska,Podgorje,1865,72,Mrtev,26,23,10,6,302,153
18507950,Irena Yebuah Tiran,Ženska,Novo mesto,1974,45,Živ,157,60,15,8,316,144
18508096,Juta Krulc,Ženska,Radovljica,1913,102,Mrtev,21,20,15,5,569,247
18529522,France Jerman,Moški,Dol pri Ljubljani,1920,59,Mrtev,12,7,8,7,678,130
18529592,Igor Krivokapič,Moški,,1965,53,Živ,32,38,6,5,220,929
18529685,Ivan Oman,Moški,Zminec,1929,89,Mrtev,95,59,870,7,2938,263
18529741,Ivan Žužek,Moški,Ljubljana,1924,79,Mrtev,4,29,4,10,294,323
18571621,Alenka Smerkolj,Ženska,Ljubljana,1963,55,Živ,38,105,29,12,269,472
18587216,Janez Peternelj,Moški,"Delnice, Gorenja vas - Poljane",1913,29,Mrtev,7,10,2,4,143,100
18601868,Peter Svet,Moški,Celje,1949,70,Živ,23,24,3,10,102,321
18604231,Josip Urbanija,Moški,Ljubljana,1877,66,Mrtev,3,40,5,9,252,1586
18608636,Jure Zupan,Moški,Ljubljana,1943,76,Živ,43,66,56,21,285,439
18608735,Katka Zupančič,Ženska,Grič pri Dobličah,1889,77,Mrtev,11,44,7,39,276,1110
18608743,Lea Sirk,Ženska,Koper,1989,30,Živ,1271,501,77,213,810,1030
18627634,Luka Mesec,Moški,Kranj,1987,32,Živ,517,376,11,19,458,435
18627779,Marjetka Jeršek,Ženska,Kranj,1961,58,Živ,5,15,7,7,182,157
18635332,Urška Poje,Ženska,Postojna,1997,22,Živ,4,17,6,21,81,131
18639181,Saša Dončić,Moški,Šempeter pri Gorici,1974,45,Živ,557,2148,13,21,500,388
18643132,Vlatka Oršanić,Ženska,Zabok,1958,61,Živ,7,31,4,12,1556,961
18644524,Marko Naberšnik,Moški,Maribor,1973,46,Živ,68,56,75,10,1172,162
18644639,Miha Kralj,Moški,Ljubljana,1949,70,Živ,56,50,25,5,749,812
18644675,Milan Jazbec,Moški,Spodnja Pohanca,1956,63,Živ,35,42,13,6,869,493
18684375,Laura Unuk,Ženska,Ljubljana,1999,19,Živ,43,156,4,14,143,497
18811347,Anamarija Lampič,Ženska,Ljubljana,1995,24,Živ,17,60,9,43,121,510
18812881,Iztok Kapušin,Moški,Brežice,1974,45,Živ,21,61,5,12,331,136
18921443,Blaž Blagotinšek,Moški,Celje,1994,25,Živ,21,297,42,66,566,409
19320890,Mirt Komel,Moški,,1980,39,Živ,95,75,10,6,505,709
19420836,Nik Kapun,Moški,Ljubljana,1994,25,Živ,11,72,15,47,156,243
19514448,Jože Možina,Moški,Šempeter pri Gorici,1968,51,Živ,87,39,299,107,1858,364
19518341,Tjaša Kokalj,Ženska,Ljubljana,1986,33,Živ,46,97,4,49,160,222
19518645,Petra Zrimšek,Ženska,,1988,31,Živ,7,15,3,19,60,109
19518897,Tjaša Rutar,Ženska,Postojna,1984,34,Živ,2,15,3,21,68,118
19661750,Anja Rugelj,Ženska,Ljubljana,1986,33,Živ,5,13,1,8,46,110
19661751,Tesa Vilar,Ženska,,1995,24,Živ,2,7,0,11,43,146
19661776,Urška Žigart,Ženska,Slovenska Bistrica,1996,22,Živ,18,61,3,33,53,179
19661810,Anita Žnidaršič,Ženska,,1996,23,Živ,1,8,1,6,50,108
19661863,Laura Šimenc,Ženska,Bled,1990,29,Živ,8,40,3,10,43,118
19844712,Luka Dončić,Moški,Ljubljana,1999,20,Živ,1913,70697,52,501,6575,7647
19915305,Tim Gajser,Moški,Ptuj,1996,23,Živ,333,2336,4,78,299,1251
19935925,Ljudmila Plesničar Gec,Ženska,Sežana,1931,76,Mrtev,4,30,506,15,2189,1731
19937993,Peter Čeferin,Moški,Ljubljana,1938,81,Živ,206,696,9,9,641,822
19955894,Polona Barič,Ženska,Izola,1992,27,Živ,31,80,3,34,66,165
20029036,Štefan Hadalin,Moški,,1995,24,Živ,59,62,17,27,414,270
20080917,Gašper Potočnik,Moški,Ljubljana,1980,38,Živ,15,80,4,22,290,289
20205020,Teja Belak,Ženska,Ljubljana,1994,25,Živ,28,182,4,65,77,149
20522962,Gregor Sikošek,Moški,Brežice,1994,25,Živ,25,111,5,54,258,378
20640593,Damir Črnčec,Moški,Maribor,1973,46,Živ,380,121,6,12,1140,1039
20641055,Tomaž Kavčič,Moški,Novo mesto,1953,65,Živ,81,167,28,38,2002,1555
20655498,Tomaž Petrovič,Moški,Brežice,1979,40,Živ,20,15,7,10,121,183
20671499,Saša Zagorac,Moški,Ljubljana,1984,35,Živ,38,879,10,62,619,350
20744966,Miha Lapornik,Moški,Celje,1993,26,Živ,23,219,5,16,262,275
20745107,Mitja Nikolić,Moški,Postojna,1991,28,Živ,27,92,4,11,209,242
20751689,Luka Janežič,Moški,Ljubljana,1995,23,Živ,30,219,5,38,68,395
20751730,Maja Mihalinec,Ženska,,1989,29,Živ,198,716,4,34,256,476
20801789,Anton Gvajc,Moški,Ljubljana,1865,69,Mrtev,10,14,9,2,155,80
20830267,Tamara Zidanšek,Ženska,Postojna,1997,21,Živ,24,500,11,225,87,1576
20891280,Nejc Pačnik,Moški,Slovenj Gradec,1990,28,Živ,8,33,1,8,774,482
20897728,Žiga Dimec,Moški,Celje,1993,26,Živ,58,649,11,35,291,302
20901625,Miro Alilović,Moški,,1977,42,Živ,36,270,6,13,627,218
20902361,Boban Tomić,Moški,Ljubljana,1988,31,Živ,8,36,1,7,96,76
20902362,Aleksander Sekulić,Moški,Ljubljana,1978,41,Živ,14,122,3,19,560,76
21089375,David Bučar,Moški,Brežice,1994,25,Živ,4,19,2,10,114,89
21100540,Gorazd Sotler,Moški,Šentrupert,1930,56,Mrtev,5,13,3,33,1124,919
21193141,Marta Brilej,Ženska,Dobje pri Planini,1917,99,Mrtev,12,8,3,14,321,1135
21403041,Domen Prevc,Moški,Kranj,1999,20,Živ,58,211,31,47,1526,695
21406232,Maja Makovec Brenčič,Ženska,Borovnica,1969,50,Živ,72,56,49,7,588,94
21436475,Eva Lisec,Ženska,Celje,1995,24,Živ,13,63,2,19,535,232
21503640,Anton Kosmač,Moški,,1976,42,Živ,8,20,7,13,128,138
21552901,Erni Gregorčič,Moški,Ljubljana,1976,43,Živ,23,26,1,6,1720,1913
21587517,Marijan Mole,Moški,Ljubljana,1924,38,Mrtev,10,48,6,0,1267,1200
21642699,Barbara Lazović,Ženska,Brežice,1988,31,Živ,26,299,2,38,258,160
21777932,Tilen Bartol,Moški,,1997,22,Živ,18,38,20,32,200,391
22006047,Špela Kratochwill,Ženska,Ljubljana,1998,21,Živ,7,22,1,14,210,330
22231012,Raiven,Ženska,,1996,23,Živ,253,226,20,10,738,759
22250454,Nataša Erjavec,Ženska,,1968,51,Živ,9,14,5,16,185,176
22278297,Neli Irman,Ženska,Celje,1986,33,Živ,6,31,2,46,66,176
22340515,Bor Pavlovčič,Moški,,1998,21,Živ,5,28,11,22,256,154
22712868,Nika Križnar,Ženska,,2000,19,Živ,14,43,20,42,1039,197
22958800,Darko Cingesar,Moški,Ljubljana,1990,29,Živ,23,121,34,49,552,300
22964793,Manuella Brečko,Ženska,Celje,1989,30,Živ,31,173,66,209,557,780
23007593,Daneja Grandovec,Ženska,,1984,35,Živ,20,41,5,18,98,339
23007858,Žiga Jelar,Moški,,1997,22,Živ,21,27,9,24,149,168
23055594,Andrej Grabrovec,Moški,Maribor,1959,60,Živ,34,20,2,8,789,791
23418897,Andreja Katič,Ženska,Slovenj Gradec,1969,49,Živ,164,142,56,23,411,338
23721072,Jurij iz Brežic,Moški,Brežice,1360,56,Mrtev,7,44,127,3,421,863
23760899,Franci Cerar,Moški,Ljubljana,1945,73,Živ,2,59,2,3,519,434
23761907,Vid Poteko,Moški,Celje,1991,28,Živ,32,123,32,40,524,265
23761908,Miha Zarabec,Moški,Novo mesto,1991,28,Živ,67,399,32,75,841,328
23770313,Jure Leskovec,Moški,,1980,39,Živ,87,790,4,24,490,237
23771268,Eva Sajovic,Ženska,,1976,43,Živ,0,28,2,19,98,873
23887800,Lara Prašnikar,Ženska,,1998,21,Živ,71,193,2,36,107,184
23887802,Lara Ivanuša,Ženska,,1997,22,Živ,6,86,2,17,66,353
23892332,Blaž Janc,Moški,Brežice,1996,22,Živ,33,313,35,69,1131,244
23892608,Tine Slabe,Moški,Koper,1980,39,Živ,7,20,1,2,761,391
23893332,Urban Lesjak,Moški,Celje,1990,29,Živ,28,566,28,42,360,175
23893337,Žiga Mlakar,Moški,Celje,1990,29,Živ,9,195,0,33,237,137
24006553,Tjaša Šeme,Ženska,Ljubljana,1986,32,Živ,14,20,3,15,80,126
24192342,Peter John Stevens,Moški,Kranj,1995,24,Živ,21,123,1,44,113,238
24256691,Ignac Gregorač,Moški,,1916,99,Mrtev,10,14,2,3,1260,1370
24262632,Meta Hrovat,Ženska,,1998,21,Živ,44,70,12,23,360,255
24262646,Vid Vrhovnik,Moški,Velenje,1999,20,Živ,5,29,5,16,101,189
24649544,Veronika Domjan,Ženska,,1996,23,Živ,6,29,2,21,127,229
24678886,Jan Barbarič,Moški,Koper,1995,24,Živ,24,36,3,10,242,125
25641654,Jože Smole (kolesar),Moški,Novo mesto,1965,53,Živ,1,27,3,21,69,121
25997899,Tanja Elsner,Ženska,Ljubljana,1993,26,Živ,4,9,2,7,69,126
26209646,Janja Garnbret,Ženska,Šmartno pri Slovenj Gradcu,1999,20,Živ,299,4721,29,103,317,1636
26218945,Nik Henigman,Moški,Ljubljana,1995,23,Živ,12,158,28,42,299,236
26236490,Adrian Gomboc,Moški,Murska Sobota,1995,24,Živ,20,45,6,29,184,189
26237985,Anže Tavčar,Moški,,1994,24,Živ,3,32,3,16,73,197
26250579,Mihael Žgank,Moški,Celje,1994,25,Živ,7,153,4,24,97,227
26263631,Martin Bau,Moški,,1994,25,Živ,8,27,3,32,67,121
26268866,Veronika Macarol,Ženska,,1987,32,Živ,9,33,6,22,180,72
26276681,Špela Perše,Ženska,,1996,23,Živ,3,37,3,22,67,148
26710020,Maruša Černjul,Ženska,Celje,1992,27,Živ,17,139,4,18,68,197
26819142,Aleksander Čeferin,Moški,Ljubljana,1967,52,Živ,363,5130,15,82,247,1545
26904312,Tadej Pogačar,Moški,,1998,21,Živ,180,1623,4,89,106,707
26936268,Snegulka Detoni,Ženska,Begunje pri Cerknici,1921,94,Mrtev,11,15,5,4,380,178
26982007,Domen Škofic,Moški,Ljubljana,1994,25,Živ,31,299,4,32,140,376
27049368,Tjaša Pintar,Ženska,Ljubljana,1997,22,Živ,3,23,5,21,72,122
27063708,Janja Šegel,Ženska,,2001,18,Živ,4,33,2,17,72,121
27452442,Sanja Štiglic,Ženska,,1970,49,Živ,11,43,6,57,115,336
27656193,Franc Abulnar,Moški,Ljubljana,1909,,Mrtev,9,29,4,4,121,94
27940448,Tjaša Stanko,Ženska,Maribor,1997,21,Živ,33,176,3,53,76,225
27973711,Janja Rebolj,Ženska,Trbovlje,1993,26,Živ,7,10,2,34,71,91
27973715,Katja Čerenjak,Ženska,Celje,1983,36,Živ,4,9,2,39,79,90
27973717,Lea Krajnc,Ženska,Izola,1993,26,Živ,14,26,2,48,67,115
27973720,Miša Marinček,Ženska,Celje,1985,34,Živ,9,19,4,44,70,108
27973722,Sergeja Stefanišin,Ženska,Ljubljana,1974,45,Živ,22,9,3,41,70,91
27973723,Teja Ferfolja,Ženska,Gorica,1991,28,Živ,3,28,2,58,73,140
27973724,Valentina Panger,Ženska,Izola,1991,28,Živ,3,6,1,34,70,90
27978743,Maja Užmah,Ženska,Pulj,1988,31,Živ,3,6,0,35,67,109
27978750,Nina Zulič,Ženska,Ljubljana,1995,23,Živ,29,108,2,75,68,139
28039874,Urh Kastelic,Moški,Brežice,1996,23,Živ,20,145,22,38,677,236
28039905,Tilen Kodrin,Moški,Celje,1994,25,Živ,17,87,22,26,469,178
28100644,Aljaž Osterc,Moški,,1999,20,Živ,4,26,3,16,123,167
28467442,Tilen Debelak,Moški,,1991,28,Živ,10,8,6,4,91,88
28483884,Jan Grebenc,Moški,,1992,27,Živ,14,140,23,35,456,209
28672685,Janez Lampič mlajši,Moški,Ljubljana,1996,23,Živ,3,16,7,14,117,375
28858466,Sandi Čolnik,Moški,Maribor,1937,80,Mrtev,45,28,13,9,279,300
28861650,Alja Koren,Ženska,Celje,1990,28,Živ,69,321,3,43,74,174
28916554,Ana Roš,Ženska,Šempeter pri Gorici,1972,46,Živ,183,1205,5,12,363,705
28967979,Hanna Slak,Ženska,Varšava,1975,44,Živ,25,85,23,15,268,170
29048797,Anja Bah Žibert,Ženska,Koper,1973,46,Živ,43,18,14,9,388,60
29413707,Urška Arlič Gololičič,Ženska,Celje,1980,39,Živ,40,48,2,12,91,525
29478863,Kaja Juvan,Ženska,Ljubljana,2000,18,Živ,63,853,5,201,211,1205
29957156,Vili Kovačič,Moški,,1941,77,Živ,183,163,8,31,917,1021
30076730,Miroslava Geč - Korošec,Ženska,Maribor,1939,63,Mrtev,9,9,37,3,294,179
30331236,Andrés Vombergar,Moški,Villa Luzuriaga,1994,24,Živ,29,268,6,41,335,297
31200193,Nina Donneli,Ženska,,1997,22,Živ,470,148,4,5,246,268
32083031,Anže Logar,Moški,Ljubljana,1976,43,Živ,89,19,21,9,451,215
33320188,Tilka Paljk,Ženska,Postojna,1997,22,Živ,1,47,1,41,49,172
35110551,Anita Horvat,Ženska,,1996,23,Živ,61,191,4,19,79,122
35218588,Hipolit Novomeški,Moški,Novo mesto,1667,55,Mrtev,10,27,10,6,110,206
35523006,Agata Zupin,Ženska,,1998,21,Živ,53,43,3,17,96,245
40091779,Timi Zajc,Moški,,2000,19,Živ,147,91,15,28,849,325
42432884,Nadiya Bychkova,Ženska,,1989,30,Živ,73,59598,10,113,117,856
47466248,Bogomil Ferfila,Moški,,1951,68,Živ,133,38,3,1,511,253
50097591,Tim Mastnak,Moški,Celje,1991,28,Živ,25,34,4,22,165,176
50505528,Anže Tomić,Moški,Kranj,1983,36,Živ,61,39,2,2,104,297
52557281,Nadežda Tokareva,Ženska,,1977,41,Živ,33,70,2,7,569,1111
55614943,Jasmin B. Frelih,Moški,Kranj,1986,33,Živ,45,58,5,5,402,218
56810238,Marianne Elisabeth Lloyd-Dolbey,Ženska,Drešinja vas,1919,74,Mrtev,11,46,2,8,952,823
57338487,Marija Strojnik Scholl,Ženska,Ljubljana,1950,69,Živ,84,149,6,6,478,536
60322708,Senidah,Ženska,Ljubljana,1985,34,Živ,2153,16485,9,22,408,1529
61994009,Klemen Grošelj,Moški,Kranj,1976,43,Živ,61,82,7,8,116,140
63105766,Klavdija Kutnar,Ženska,Ljubljana,1980,38,Živ,30,33,3,12,723,876
63228412,Iča Putrih,Ženska,Ljubljana,1942,77,Mrtev,43,19,5,6,181,219
63400148,Irena Joveva,Ženska,Kranj,1989,30,Živ,171,255,5,11,186,134
63456996,Matej Accetto,Moški,,1974,45,Živ,405,1180,32,10,350,985
65037618,Denis Trček,Moški,Kranj,1963,56,Živ,23,52,1,3,399,440
65645601,Gordana Šövegeš Lipovšek,Ženska,,1976,43,Živ,14,0,6,0,185,200
